DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB,label
1242886275,1.311214,1.694457,0.522742,0.757097,1.122631,-0.065404,1.658658,1.723800,0.828828,reaming
1242886278,1.311111,1.694458,0.522742,0.757097,1.103785,-0.065404,1.643334,1.714703,0.982770,reaming
1242886281,1.310925,1.694460,0.522742,0.757100,1.117784,-0.065404,1.689306,1.713713,0.868419,reaming
1242886284,1.310801,1.694462,0.522742,0.757102,1.120401,-0.065404,1.689306,1.713713,0.847044,reaming
1242886287,1.310635,1.694463,0.522742,0.757103,1.109470,-0.065404,1.673982,1.717366,0.936335,reaming
1242886290,1.310470,1.694465,0.522742,0.757105,1.135265,-0.065404,1.689306,1.710820,0.725744,reaming
1242886293,1.310367,1.694466,0.522742,0.757107,1.107317,-0.065404,1.689306,1.710820,0.953919,reaming
1242886296,1.310222,1.694468,0.522742,0.757109,1.120827,-0.065404,1.643334,1.716758,0.843675,reaming
1242886305,1.309871,1.694471,0.522742,0.757113,1.128909,-0.065404,1.658658,1.710858,0.777654,reaming
1242886308,1.309767,1.694473,0.522742,0.757114,1.107910,-0.065404,1.658658,1.710858,0.949181,reaming
1242886311,1.309602,1.694474,0.522742,0.757116,1.126950,-0.065404,1.643334,1.721364,0.793554,reaming
1242886314,1.309499,1.694475,0.522742,0.757117,1.106698,-0.065404,1.658658,1.706518,0.959079,reaming
1242886317,1.309333,1.694477,0.522742,0.757119,1.116225,-0.065404,1.658658,1.706518,0.881265,reaming
1242886320,1.309230,1.694478,0.522742,0.757121,1.122799,-0.065404,1.658658,1.698525,0.827459,reaming
1242886323,1.309085,1.694480,0.522742,0.757123,1.114639,-0.065404,1.704630,1.708498,0.894111,reaming
1242886326,1.308920,1.694482,0.522742,0.757124,1.126241,-0.065404,1.658658,1.704235,0.799345,reaming
1242886329,1.308920,1.694482,0.522742,0.757124,1.104867,-0.065404,1.673982,1.693462,0.974031,reaming
1242886332,1.308920,1.694482,0.522742,0.757124,1.113775,-0.065404,1.673982,1.722430,0.901166,reaming
1242886335,1.308920,1.694482,0.522742,0.757124,1.120685,-0.065404,1.673982,1.722430,0.844833,reaming
1242886338,1.308920,1.694482,0.522742,0.757124,1.107729,-0.065404,1.689306,1.722430,0.950655,reaming
1242886341,1.308920,1.694482,0.522742,0.757124,1.124385,-0.065404,1.643334,1.726313,0.814613,reaming
1242886344,1.308899,1.694482,0.522742,0.757125,1.112293,-0.065404,1.643334,1.726313,0.913380,reaming
1242886347,1.308899,1.694482,0.522742,0.757125,1.119486,-0.065404,1.643334,1.711086,0.854520,reaming
1242886350,1.308899,1.694482,0.522742,0.757125,1.127066,-0.065404,1.658658,1.703816,0.792606,reaming
1242886353,1.308899,1.694482,0.522742,0.757125,1.111571,-0.065404,1.658658,1.705642,0.919277,reaming
1242886356,1.308899,1.694482,0.522742,0.757125,1.130443,-0.065404,1.658658,1.705642,0.765124,reaming
1242886359,1.308899,1.694482,0.522742,0.757125,1.115619,-0.065404,1.658658,1.713408,0.886109,reaming
1242886362,1.308899,1.694482,0.522742,0.757125,1.125364,-0.065404,1.673982,1.711352,0.806611,reaming
1242886365,1.308899,1.694482,0.522742,0.757125,1.119666,-0.065404,1.673982,1.711352,0.853046,reaming
1242886368,1.308878,1.694482,0.522742,0.757125,1.122567,-0.065404,1.689306,1.726578,0.829460,reaming
1242886371,1.308858,1.694482,0.522742,0.757125,1.139880,-0.065404,1.658658,1.720298,0.688048,reaming
1242886374,1.308858,1.694482,0.522742,0.757125,1.121871,-0.065404,1.658658,1.720298,0.835040,reaming
1242886377,1.308858,1.694482,0.522742,0.757125,1.137198,-0.065404,1.658658,1.714359,0.709949,reaming
1242886380,1.308858,1.694482,0.522742,0.757125,1.124758,-0.065404,1.673982,1.715806,0.811454,reaming
1242886383,1.308858,1.694482,0.522742,0.757125,1.126757,-0.065404,1.673982,1.715806,0.795133,reaming
1242886386,1.308858,1.694482,0.522742,0.757125,1.138874,-0.065404,1.643334,1.694376,0.696261,reaming
1242886389,1.308858,1.694482,0.522742,0.757125,1.125377,-0.065404,1.643334,1.694376,0.806505,reaming
1242886392,1.308858,1.694482,0.522742,0.757125,1.132210,-0.065404,1.658658,1.700809,0.750699,reaming
1242886395,1.308858,1.694482,0.522742,0.757125,1.124630,-0.065404,1.673982,1.712798,0.812507,reaming
1242886398,1.308858,1.694482,0.522742,0.757125,1.128471,-0.065404,1.673982,1.712798,0.781234,reaming
1242886401,1.308837,1.694483,0.522742,0.757126,1.144572,-0.065404,1.643334,1.720336,0.649615,reaming
1242886404,1.308837,1.694483,0.522742,0.757126,1.130302,-0.065404,1.673982,1.731794,0.766177,reaming
1242886407,1.308837,1.694483,0.522742,0.757126,1.139390,-0.065404,1.673982,1.731794,0.691944,reaming
1242886410,1.308816,1.694483,0.522742,0.757126,1.138062,-0.065404,1.658658,1.735639,0.702789,reaming
1242886413,1.308816,1.694483,0.522742,0.757126,1.130611,-0.065404,1.658658,1.717671,0.763650,reaming
1242886416,1.308816,1.694483,0.522742,0.757126,1.147060,-0.065404,1.658658,1.717671,0.629398,reaming
1242886425,1.308816,1.694483,0.522742,0.757126,1.136979,-0.065404,1.658658,1.707051,0.711634,reaming
1242886428,1.308816,1.694483,0.522742,0.757126,1.138307,-0.065404,1.658658,1.712990,0.700894,reaming
1242886431,1.308816,1.694483,0.522742,0.757126,1.151546,-0.065404,1.658658,1.730423,0.592650,reaming
1242886434,1.308796,1.694483,0.522742,0.757126,1.139674,-0.065404,1.658658,1.730423,0.689733,reaming
1242886437,1.308775,1.694483,0.522742,0.757126,1.140937,-0.065404,1.643334,1.728976,0.679308,reaming
1242886440,1.308775,1.694483,0.522742,0.757126,1.151766,-0.065404,1.643334,1.727074,0.590860,reaming
1242886443,1.308754,1.694483,0.522742,0.757126,1.140550,-0.065404,1.673982,1.707128,0.682573,reaming
1242886446,1.308754,1.694483,0.522742,0.757126,1.154009,-0.065404,1.673982,1.707128,0.572539,reaming
1242886449,1.308754,1.694483,0.522742,0.757127,1.142664,-0.065404,1.658658,1.719156,0.665199,reaming
1242886452,1.308734,1.694484,0.522742,0.757127,1.147150,-0.065404,1.643334,1.711505,0.628661,reaming
1242886455,1.308651,1.694485,0.522742,0.757128,1.159487,-0.065404,1.643334,1.711505,0.527788,reaming
1242886458,1.308486,1.694487,0.522742,0.757130,1.148285,-0.065404,1.658658,1.726997,0.619290,reaming
1242886461,1.308341,1.694488,0.522742,0.757132,1.164347,-0.065404,1.673982,1.727454,0.488197,reaming
1242886464,1.308196,1.694490,0.522742,0.757134,1.144972,-0.065404,1.673982,1.727454,0.646351,reaming
1242886467,1.308031,1.694491,0.522742,0.757136,1.153944,-0.065404,1.689306,1.733202,0.573171,reaming
1242886470,1.307886,1.694493,0.522742,0.757137,1.155800,-0.065404,1.673982,1.727911,0.558008,reaming
1242886473,1.307721,1.694495,0.522742,0.757139,1.147228,-0.065404,1.673982,1.727911,0.628030,reaming
1242886476,1.307556,1.694497,0.522742,0.757141,1.160493,-0.065404,1.673982,1.698372,0.519680,reaming
1242886479,1.307411,1.694498,0.522742,0.757143,1.146699,-0.065404,1.673982,1.698372,0.632241,reaming
1242886482,1.307266,1.694500,0.522742,0.757145,1.151662,-0.065404,1.673982,1.708574,0.591808,reaming
1242886485,1.307101,1.694502,0.522742,0.757147,1.158314,-0.065404,1.673982,1.705071,0.537370,reaming
1242886488,1.306936,1.694503,0.522742,0.757149,1.145887,-0.065404,1.673982,1.705071,0.638980,reaming
1242886491,1.306770,1.694505,0.522742,0.757151,1.155543,-0.065404,1.658658,1.717214,0.560009,reaming
1242886494,1.306625,1.694507,0.522742,0.757153,1.149097,-0.065404,1.658658,1.723153,0.612762,reaming
1242886497,1.306460,1.694509,0.522742,0.757155,1.143683,-0.065404,1.658658,1.723153,0.656880,reaming
1242886500,1.306295,1.694510,0.522742,0.757157,1.156381,-0.065404,1.643334,1.723877,0.553270,reaming
1242886503,1.306150,1.694512,0.522742,0.757159,1.141414,-0.065404,1.673982,1.722772,0.675518,reaming
1242886506,1.305985,1.694513,0.522742,0.757161,1.149239,-0.065404,1.673982,1.722772,0.611498,reaming
1242886509,1.305861,1.694515,0.522742,0.757162,1.145307,-0.065404,1.658658,1.713713,0.643719,reaming
1242886512,1.305695,1.694517,0.522742,0.757164,1.139635,-0.065404,1.673982,1.714359,0.689943,reaming
1242886515,1.305551,1.694518,0.522742,0.757166,1.154150,-0.065404,1.673982,1.714359,0.571486,reaming
1242886518,1.305385,1.694520,0.522742,0.757168,1.139983,-0.065404,1.689306,1.714930,0.687206,reaming
1242886521,1.305241,1.694522,0.522742,0.757170,1.145178,-0.065404,1.658658,1.709145,0.644666,reaming
1242886524,1.305096,1.694523,0.522742,0.757172,1.150373,-0.065404,1.658658,1.709145,0.602337,reaming
1242886527,1.304951,1.694525,0.522742,0.757173,1.142845,-0.065404,1.689306,1.722049,0.663725,reaming
1242886530,1.304786,1.694527,0.522742,0.757176,1.157038,-0.065404,1.643334,1.720298,0.547900,reaming
1242886533,1.304662,1.694528,0.522742,0.757177,1.137972,-0.065404,1.673982,1.715197,0.703632,reaming
1242886536,1.304496,1.694530,0.522742,0.757179,1.144224,-0.068117,1.673982,1.715197,0.652458,reaming
1242886542,1.304207,1.694533,0.522742,0.757183,1.133615,-0.068117,1.658658,1.725208,0.739116,reaming
1242886545,1.304062,1.694535,0.522742,0.757185,1.144675,-0.068117,1.658658,1.725208,0.648773,reaming
1242886548,1.303918,1.694536,0.522742,0.757186,1.129399,-0.068117,1.673982,1.714930,0.773548,reaming
1242886551,1.303773,1.694538,0.522742,0.757188,1.134027,-0.068117,1.658658,1.717557,0.735852,reaming
1242886554,1.303628,1.694540,0.522742,0.757190,1.143618,-0.068117,1.658658,1.717557,0.657407,reaming
1242886557,1.303484,1.694541,0.522742,0.757192,1.132828,-0.068117,1.689306,1.715958,0.745539,reaming
1242886560,1.303318,1.694543,0.522742,0.757194,1.142716,-0.068117,1.689306,1.715958,0.664778,reaming
1242886563,1.303174,1.694544,0.522742,0.757195,1.128471,-0.068117,1.689306,1.734305,0.781234,reaming
1242886566,1.303008,1.694546,0.522742,0.757197,1.136941,-0.068117,1.658658,1.731032,0.712055,reaming
1242886569,1.302802,1.694549,0.522742,0.757200,1.143322,-0.068117,1.658658,1.731032,0.659829,reaming
1242886572,1.302554,1.694551,0.522742,0.757203,1.128652,-0.068117,1.643334,1.708307,0.779760,reaming
1242886575,1.302264,1.694554,0.522742,0.757207,1.146429,-0.068117,1.673982,1.711200,0.634453,reaming
1242886578,1.302016,1.694557,0.522742,0.757210,1.133447,-0.068117,1.673982,1.711200,0.740590,reaming
1242886581,1.301727,1.694560,0.522742,0.757213,1.132068,-0.068117,1.658658,1.701227,0.751752,reaming
1242886584,1.301479,1.694563,0.522742,0.757216,1.141221,-0.068117,1.658658,1.707013,0.677097,reaming
1242886587,1.301272,1.694565,0.522742,0.757219,1.124733,-0.068117,1.658658,1.707013,0.811665,reaming
1242886590,1.301003,1.694568,0.522742,0.757223,1.145384,-0.068117,1.658658,1.722810,0.642981,reaming
1242886593,1.300776,1.694571,0.522742,0.757225,1.126447,-0.068117,1.673982,1.719879,0.797766,reaming
1242886596,1.300487,1.694574,0.522742,0.757229,1.127814,-0.068117,1.673982,1.719879,0.786499,reaming
1242886599,1.300280,1.694576,0.522742,0.757232,1.139545,-0.068117,1.673982,1.726922,0.690680,reaming
1242886602,1.300032,1.694579,0.522742,0.757235,1.121072,-0.068117,1.673982,1.718508,0.841674,reaming
1242886605,1.299784,1.694581,0.522742,0.757238,1.132596,-0.068117,1.673982,1.718508,0.747435,reaming
1242886608,1.299598,1.694583,0.522742,0.757240,1.122180,-0.068117,1.658658,1.715616,0.832619,reaming
1242886611,1.299329,1.694586,0.522742,0.757243,1.126099,-0.068117,1.673982,1.713028,0.800504,reaming
1242886614,1.299122,1.694589,0.522742,0.757246,1.131449,-0.068117,1.673982,1.713028,0.756911,reaming
1242886617,1.298874,1.694591,0.522742,0.757249,1.124578,-0.068117,1.673982,1.708878,0.813034,reaming
1242886620,1.298626,1.694594,0.522742,0.757252,1.137044,-0.068117,1.673982,1.710667,0.711108,reaming
1242886623,1.298399,1.694596,0.522742,0.757255,1.115180,-0.068117,1.658658,1.716529,0.889794,reaming
1242886626,1.298151,1.694599,0.522742,0.757258,1.129103,-0.068117,1.658658,1.716529,0.775970,reaming
1242886629,1.297924,1.694602,0.522742,0.757261,1.134259,-0.068117,1.658658,1.724104,0.733957,reaming
1242886632,1.297676,1.694604,0.522742,0.757263,1.118906,-0.068117,1.643334,1.717633,0.859258,reaming
1242886635,1.297469,1.694606,0.522742,0.757266,1.131281,-0.068117,1.643334,1.717633,0.758280,reaming
1242886638,1.297304,1.694608,0.522742,0.757268,1.114510,-0.068117,1.643334,1.721782,0.895164,reaming
1242886641,1.297117,1.694610,0.522742,0.757270,1.128291,-0.068117,1.673982,1.715387,0.782603,reaming
1242886644,1.296931,1.694612,0.522742,0.757273,1.125003,-0.068117,1.673982,1.715387,0.809454,reaming
1242886647,1.296766,1.694614,0.522742,0.757275,1.121948,-0.068117,1.689306,1.712990,0.834514,reaming
1242886650,1.296539,1.694616,0.522742,0.757277,1.135239,-0.068117,1.689306,1.712990,0.725849,reaming
1242886653,1.296394,1.694618,0.522742,0.757279,1.116663,-0.068117,1.658658,1.723495,0.877685,reaming
1242886656,1.296187,1.694620,0.522742,0.757282,1.126344,-0.068117,1.689306,1.731946,0.798503,reaming
1242886659,1.296001,1.694623,0.522742,0.757284,1.122747,-0.068117,1.689306,1.731946,0.827986,reaming
1242886662,1.295774,1.694625,0.522742,0.757287,1.123070,-0.068117,1.673982,1.720754,0.825248,reaming
1242886665,1.295588,1.694627,0.522742,0.757289,1.135845,-0.068117,1.673982,1.715464,0.720900,reaming
1242886668,1.295423,1.694629,0.522742,0.757291,1.115438,-0.068117,1.673982,1.715464,0.887583,reaming
1242886671,1.295175,1.694631,0.522742,0.757294,1.123663,-0.068117,1.643334,1.704501,0.820404,reaming
1242886674,1.295051,1.694633,0.522742,0.757296,1.118197,-0.068117,1.658658,1.707965,0.865155,reaming
1242886677,1.294885,1.694634,0.522742,0.757298,1.115567,-0.068117,1.658658,1.707965,0.886530,reaming
1242886680,1.294678,1.694637,0.522742,0.757301,1.135690,-0.068117,1.643334,1.709982,0.722269,reaming
1242886683,1.294472,1.694639,0.522742,0.757303,1.116431,-0.068117,1.673982,1.715730,0.879475,reaming
1242886686,1.294244,1.694641,0.522742,0.757306,1.129245,-0.068117,1.673982,1.715730,0.774917,reaming
1242886689,1.294120,1.694643,0.522742,0.757308,1.114536,-0.068029,1.643334,1.718471,0.895059,reaming
1242886692,1.293872,1.694646,0.522742,0.757311,1.117462,-0.068029,1.673982,1.719613,0.871052,reaming
1242886695,1.293666,1.694648,0.522742,0.757313,1.133215,-0.068029,1.673982,1.719613,0.742486,reaming
1242886698,1.293480,1.694650,0.522742,0.757316,1.112705,-0.068029,1.689306,1.710135,0.909906,reaming
1242886701,1.293232,1.694653,0.522742,0.757319,1.129902,-0.068029,1.658658,1.715616,0.769441,reaming
1242886704,1.293087,1.694654,0.522742,0.757320,1.103540,-0.068029,1.643334,1.700085,0.984876,reaming
1242886707,1.292839,1.694657,0.522742,0.757323,1.119744,-0.068029,1.643334,1.700085,0.852520,reaming
1242886710,1.292674,1.694659,0.522742,0.757325,1.123134,-0.068029,1.658658,1.694528,0.824827,reaming
1242886713,1.292508,1.694660,0.522742,0.757327,1.106260,-0.068029,1.658658,1.718089,0.962553,reaming
1242886716,1.292281,1.694663,0.522742,0.757330,1.132081,-0.068029,1.658658,1.718089,0.751752,reaming
1242886719,1.292115,1.694665,0.522742,0.757332,1.112886,-0.068029,1.658658,1.720526,0.908537,reaming
1242886722,1.291909,1.694667,0.522742,0.757335,1.120801,-0.068029,1.658658,1.730689,0.843780,reaming
1242886725,1.291723,1.694669,0.522742,0.757337,1.112783,-0.068029,1.658658,1.730689,0.909379,reaming
1242886728,1.291537,1.694671,0.522742,0.757339,1.113040,-0.068029,1.658658,1.708955,0.907273,reaming
1242886731,1.291330,1.694673,0.522742,0.757342,1.137998,-0.068029,1.689306,1.711809,0.703316,reaming
1242886734,1.291165,1.694675,0.522742,0.757344,1.117230,-0.068029,1.689306,1.711809,0.873052,reaming
1242886737,1.290979,1.694677,0.522742,0.757346,1.134762,-0.068029,1.689306,1.710096,0.729850,reaming
1242886740,1.290875,1.694678,0.522742,0.757347,1.111764,-0.068029,1.689306,1.710096,0.917592,reaming
1242886743,1.290669,1.694680,0.522742,0.757350,1.121897,-0.068029,1.673982,1.708193,0.834935,reaming
1242886746,1.290565,1.694682,0.522742,0.757352,1.127401,-0.068029,1.658658,1.706480,0.789869,reaming
1242886749,1.290400,1.694683,0.522742,0.757353,1.112460,-0.068029,1.658658,1.706480,0.911906,reaming
1242886752,1.290193,1.694686,0.522742,0.757356,1.131526,-0.068029,1.658658,1.716491,0.756279,reaming
1242886755,1.290069,1.694687,0.522742,0.757358,1.113775,-0.068029,1.643334,1.713447,0.901271,reaming
1242886758,1.289800,1.694690,0.522742,0.757361,1.124733,-0.068029,1.643334,1.713447,0.811770,reaming
1242886761,1.289635,1.694692,0.522742,0.757363,1.106440,-0.068029,1.673982,1.743175,0.961079,reaming
1242886764,1.289387,1.694694,0.522742,0.757366,1.115515,-0.068029,1.673982,1.710744,0.886951,reaming
1242886767,1.289160,1.694697,0.522742,0.757369,1.131423,-0.068029,1.673982,1.710744,0.757017,reaming
1242886770,1.288974,1.694699,0.522742,0.757371,1.113414,-0.068029,1.673982,1.704539,0.904114,reaming
1242886773,1.288746,1.694701,0.522742,0.757374,1.132944,-0.068029,1.658658,1.703854,0.744592,reaming
1242886776,1.288643,1.694702,0.522742,0.757375,1.113865,-0.068029,1.658658,1.703854,0.900429,reaming
1242886785,1.288085,1.694708,0.522742,0.757382,1.117217,-0.068029,1.673982,1.715653,0.873052,reaming
1242886788,1.287878,1.694711,0.522742,0.757384,1.132132,-0.068029,1.643334,1.714588,0.751331,reaming
1242886791,1.287672,1.694713,0.522742,0.757387,1.110617,-0.068029,1.658658,1.721097,0.927069,reaming
1242886794,1.287465,1.694715,0.522742,0.757390,1.132403,-0.068029,1.658658,1.722582,0.749119,reaming
1242886797,1.287279,1.694717,0.522742,0.757392,1.102998,-0.068029,1.658658,1.722582,0.989298,reaming
1242886800,1.287072,1.694719,0.522742,0.757394,1.125403,-0.068029,1.673982,1.703093,0.806190,reaming
1242886803,1.286907,1.694721,0.522742,0.757396,1.112138,-0.068029,1.673982,1.709297,0.914539,reaming
1242886806,1.286700,1.694724,0.522742,0.757399,1.114213,-0.068029,1.673982,1.709297,0.897586,reaming
1242886809,1.286514,1.694726,0.522742,0.757402,1.133537,-0.068029,1.673982,1.699019,0.739748,reaming
1242886812,1.286349,1.694727,0.522742,0.757403,1.111687,-0.068029,1.673982,1.707889,0.918224,reaming
1242886815,1.286142,1.694730,0.522742,0.757406,1.129309,-0.068029,1.673982,1.707889,0.774285,reaming
1242886818,1.286039,1.694731,0.522742,0.757407,1.108490,-0.068029,1.673982,1.723571,0.944443,reaming
1242886821,1.285770,1.694734,0.522742,0.757410,1.123031,-0.068029,1.658658,1.719308,0.825669,reaming
1242886824,1.285563,1.694736,0.522742,0.757413,1.113479,-0.068029,1.658658,1.719308,0.903588,reaming
1242886827,1.285377,1.694738,0.522742,0.757415,1.111996,-0.068029,1.658658,1.724561,0.915697,reaming
1242886830,1.285170,1.694740,0.522742,0.757418,1.136915,-0.068029,1.658658,1.724561,0.712161,reaming
1242886833,1.284964,1.694743,0.522742,0.757421,1.108825,-0.068029,1.673982,1.702864,0.941600,reaming
1242886836,1.284736,1.694745,0.522742,0.757423,1.122232,-0.068029,1.689306,1.700314,0.832092,reaming
1242886839,1.284592,1.694746,0.522742,0.757425,1.103411,-0.068029,1.689306,1.700314,0.985929,reaming
1242886842,1.284364,1.694749,0.522742,0.757428,1.118132,-0.068029,1.689306,1.694147,0.865681,reaming
1242886845,1.284240,1.694751,0.522742,0.757430,1.119215,-0.068029,1.689306,1.704348,0.856731,reaming
1242886848,1.284034,1.694753,0.522742,0.757432,1.108593,-0.068029,1.689306,1.704348,0.943495,reaming
1242886851,1.283848,1.694755,0.522742,0.757434,1.133847,-0.066406,1.673982,1.726731,0.737326,reaming
1242886854,1.283662,1.694757,0.522742,0.757437,1.110656,-0.066406,1.658658,1.715997,0.926648,reaming
1242886857,1.283455,1.694759,0.522742,0.757439,1.122077,-0.066406,1.658658,1.715997,0.833461,reaming
1242886860,1.283331,1.694760,0.522742,0.757441,1.105989,-0.066406,1.673982,1.718775,0.964765,reaming
1242886863,1.283124,1.694763,0.522742,0.757444,1.113582,-0.066406,1.658658,1.710743,0.902851,reaming
1242886866,1.282918,1.694765,0.522742,0.757446,1.128497,-0.066406,1.658658,1.710743,0.781024,reaming
1242886869,1.282711,1.694767,0.522742,0.757449,1.109985,-0.066406,1.673982,1.692548,0.932123,reaming
1242886872,1.282525,1.694769,0.522742,0.757451,1.134350,-0.066406,1.673982,1.701456,0.733220,reaming
1242886875,1.282359,1.694771,0.522742,0.757453,1.110256,-0.066406,1.658658,1.704311,0.930017,reaming
1242886878,1.282173,1.694773,0.522742,0.757455,1.123740,-0.066406,1.658658,1.704311,0.819878,reaming
1242886881,1.282070,1.694774,0.522742,0.757456,1.104971,-0.066406,1.658658,1.717100,0.973188,reaming
1242886884,1.281884,1.694776,0.522742,0.757459,1.112770,-0.066406,1.643334,1.726236,0.909379,reaming
1242886887,1.281698,1.694778,0.522742,0.757461,1.130289,-0.066406,1.643334,1.726236,0.766388,reaming
1242886890,1.281512,1.694780,0.522742,0.757463,1.106582,-0.066406,1.689306,1.713408,0.959921,reaming
1242886893,1.281512,1.694780,0.522742,0.757463,1.119821,-0.066406,1.658658,1.713256,0.851888,reaming
1242886896,1.281512,1.694780,0.522742,0.757463,1.102134,-0.066406,1.658658,1.713256,0.996353,reaming
1242886899,1.285543,1.694732,0.522742,0.757463,1.069558,-0.066406,1.689306,1.688476,1.262435,reaming
1242886902,1.292281,1.694656,0.522742,0.757463,1.102843,-0.066406,1.658658,1.700580,0.990457,reaming
1242886905,1.300487,1.694567,0.522742,0.757463,1.163058,-0.066406,1.658658,1.700580,0.498621,reaming
1242886908,1.308672,1.694478,0.522742,0.757463,1.195273,-0.066406,1.673982,1.723571,0.235593,reaming
1242886911,1.316857,1.694388,0.522742,0.757463,1.184625,-0.066406,1.673982,1.723571,0.322567,reaming
1242886914,1.325063,1.694299,0.522742,0.757463,1.199012,-0.066406,1.673982,1.710134,0.204952,reaming
1242886917,1.333206,1.694211,0.522742,0.757463,1.185850,-0.066406,1.673982,1.715349,0.312459,reaming
1242886920,1.341412,1.694122,0.522742,0.757463,1.186752,-0.066406,1.673982,1.715349,0.305088,reaming
1242886923,1.348440,1.694052,0.522742,0.757463,1.188621,-0.066406,1.673982,1.715463,0.289820,reaming
1242886926,1.348378,1.694052,0.522742,0.757463,1.198535,-0.066406,1.673982,1.716072,0.208953,reaming
1242886929,1.348171,1.694055,0.522742,0.757463,1.208873,-0.066406,1.673982,1.716072,0.124506,reaming
1242886932,1.345071,1.694091,0.522742,0.757463,1.231601,-0.066406,1.643334,1.711125,-0.061130,reaming
1242886935,1.341412,1.694131,0.522742,0.757463,1.228545,-0.066406,1.673982,1.711467,-0.036175,reaming
1242886938,1.337340,1.694176,0.522742,0.757463,1.229242,-0.066406,1.673982,1.711467,-0.041860,reaming
1242886941,1.334178,1.694207,0.522742,0.757463,1.231394,-0.066406,1.658658,1.724066,-0.059445,reaming
1242886944,1.334219,1.694206,0.522742,0.757463,1.224923,-0.066406,1.658658,1.731489,-0.006692,reaming
1242886947,1.333186,1.694218,0.522742,0.757463,1.235855,-0.066406,1.658658,1.731489,-0.095982,reaming
1242886950,1.333186,1.694218,0.522742,0.757463,1.234385,-0.066406,1.673982,1.742756,-0.083873,reaming
1242886953,1.333206,1.694218,0.522742,0.757463,1.229951,-0.066406,1.673982,1.746220,-0.047652,reaming
1242886956,1.332710,1.694226,0.522742,0.757463,1.232103,-0.066406,1.673982,1.746220,-0.065236,reaming
1242886959,1.328101,1.694277,0.522742,0.757463,1.231936,-0.066406,1.673982,1.739330,-0.063867,reaming
1242886962,1.323512,1.694327,0.522742,0.757463,1.235700,-0.066406,1.673982,1.727682,-0.094719,reaming
1242886965,1.321404,1.694346,0.522742,0.757463,1.235133,-0.066406,1.673982,1.727682,-0.089981,reaming
1242886968,1.321446,1.694346,0.522742,0.757463,1.230982,-0.066406,1.658658,1.725627,-0.056075,reaming
1242886971,1.321446,1.694346,0.522742,0.757463,1.230711,-0.066406,1.658658,1.736856,-0.053969,reaming
1242886974,1.321446,1.694346,0.522742,0.757463,1.229409,-0.066406,1.827223,1.742680,-0.043335,reaming
1242886977,1.321446,1.694346,0.522742,0.757463,1.227927,-0.066406,1.827223,1.742680,-0.031226,reaming
1242886980,1.321446,1.694346,0.522742,0.757463,1.228520,-0.066406,1.827223,1.745725,-0.036069,reaming
1242886983,1.320557,1.694355,0.522742,0.757463,1.249004,-0.066406,1.980464,1.739788,-0.203384,reaming
1242886986,1.319978,1.694362,0.522742,0.757463,1.252845,-0.066406,1.980464,1.739788,-0.234657,reaming
1242886989,1.318986,1.694373,0.522742,0.757463,1.245394,-0.066406,1.965140,1.738531,-0.173901,reaming
1242886992,1.317890,1.694385,0.522742,0.757463,1.243138,-0.066406,1.980464,1.719918,-0.155474,reaming
1242886995,1.316754,1.694397,0.522742,0.757463,1.249455,-0.066406,1.980464,1.719918,-0.206964,reaming
1242886998,1.315679,1.694409,0.522742,0.757463,1.247044,-0.066406,1.965140,1.720184,-0.187379,reaming
1242887001,1.314563,1.694421,0.522742,0.757463,1.248514,-0.066406,1.965140,1.720184,-0.199383,reaming
1242887004,1.313446,1.694433,0.522742,0.757463,1.241965,-0.066406,1.965140,1.726731,-0.145787,reaming
1242887007,1.312351,1.694445,0.522742,0.757463,1.243164,-0.066406,1.965140,1.751625,-0.155580,reaming
1242887010,1.311255,1.694457,0.522742,0.757463,1.248707,-0.066406,1.965140,1.751625,-0.200962,reaming
1242887013,1.310160,1.694469,0.522742,0.757463,1.248140,-0.066406,1.965140,1.741690,-0.196329,reaming
1242887016,1.309064,1.694481,0.522742,0.757463,1.242352,-0.066406,1.965140,1.740434,-0.149051,reaming
1242887019,1.307969,1.694493,0.522742,0.757463,1.248308,-0.066406,1.965140,1.740434,-0.197698,reaming
1242887028,1.304662,1.694529,0.522742,0.757463,1.248011,-0.066406,1.965140,1.726046,-0.195276,reaming
1242887031,1.303546,1.694541,0.522742,0.757463,1.244260,-0.066406,1.980464,1.721249,-0.164530,reaming
1242887034,1.302450,1.694553,0.522742,0.757463,1.245923,-0.066406,1.965140,1.729585,-0.178113,reaming
1242887037,1.301747,1.694560,0.522742,0.757463,1.244621,-0.066406,1.965140,1.729585,-0.167478,reaming
1242887040,1.301768,1.694560,0.522742,0.757463,1.241359,-0.066406,1.965140,1.740244,-0.140944,reaming
1242887043,1.301251,1.694567,0.522742,0.757463,1.235636,-0.066406,1.980464,1.745687,-0.094192,reaming
1242887046,1.299846,1.694581,0.522742,0.757463,1.246593,-0.066406,1.980464,1.745687,-0.183588,reaming
1242887049,1.298688,1.694594,0.522742,0.757463,1.245588,-0.066406,1.965140,1.741005,-0.175480,reaming
1242887052,1.297531,1.694606,0.522742,0.757463,1.244840,-0.066406,1.965140,1.737237,-0.169268,reaming
1242887055,1.296353,1.694619,0.522742,0.757463,1.251028,-0.066406,1.980464,1.721859,-0.219810,reaming
