timestamp,sensor_02,sensor_03,sensor_04,sensor_05,sensor_10,sensor_11,sensor_12,sensor_38,sensor_41,sensor_42
1523583240,-0.452903,0.704117,-7.633346,2.058307,-5.572715,-3.632910,-4.242625,-1.879954,-1.128110,-0.525368
1523583300,-0.452903,0.723345,-7.630457,2.058307,-5.577001,-3.630495,-4.242625,-1.879954,-1.209551,-0.559464
1523583360,-0.328898,0.723345,-7.630457,2.058307,-5.571005,-3.630298,-4.242625,-1.879954,-1.209551,-0.559464
1523583420,-0.435186,0.761794,-7.630457,2.058307,-5.567898,-3.631139,-4.242625,-1.879954,-1.209551,-0.593561
1523583480,-0.452903,0.761794,-7.633346,2.058307,-5.577747,-3.633993,-4.242625,-1.879954,-1.209551,-0.661752
1523583540,-0.435186,0.781017,-7.630457,2.058307,-5.569080,-3.632104,-4.242625,-1.879954,-1.209551,-0.661752
1523583600,-0.452903,0.781017,-7.630457,2.058307,-5.569117,-3.632954,-4.242625,-1.879955,-1.209551,-0.695849
1523583660,-0.435186,0.800240,-7.630457,2.058307,-5.573588,-3.631173,-4.242625,-1.907314,-1.209551,-0.695849
1523583720,-0.435186,0.800240,-7.633346,2.058307,-5.577910,-3.630398,-4.242625,-1.879955,-1.209551,-0.695849
1523583780,-0.417473,0.800240,-7.630457,2.058307,-5.571524,-3.631135,-4.242625,-1.907314,-1.209551,-0.729944
1523583840,-0.399755,0.819462,-7.630457,2.058307,-5.577175,-3.630476,-4.242625,-1.907313,-1.209551,-0.729944
1523583900,-0.346616,0.800240,-7.630457,2.058308,-5.469487,-3.633374,-4.242625,-1.907313,-1.209551,-0.729944
1523583960,-0.576900,0.723345,-7.630457,2.058307,-5.408446,-3.633024,-4.242625,-1.907314,-1.209551,-0.764040
1523584020,-0.700900,0.704117,-7.630457,2.058307,-5.366882,-3.633706,-4.242625,-1.879955,-1.250270,-0.593561
1523584080,-0.842618,0.684899,-7.630457,2.058307,-5.288647,-3.634489,-4.242625,-1.879954,-1.250270,-0.423081
1523584140,-0.895758,0.608000,-7.630457,2.058307,-5.265374,-3.636567,-4.242625,-1.879955,-1.209551,-0.184409
1523584200,-0.807188,0.588777,-7.630457,2.058307,-5.220908,-3.635305,-4.242625,-1.907314,-1.128110,0.599799
1523584260,-0.754044,0.531104,-7.630457,2.058307,-5.232775,-3.637427,-4.242625,-1.962031,-1.128111,1.281720
1523584320,-0.718614,0.511882,-7.630457,2.058307,-5.252128,-3.634044,-4.242625,-1.989389,-1.128111,1.349912
1523584380,-0.718614,0.492659,-7.630457,2.058307,-5.280001,-3.634524,-4.242625,-1.989389,-1.128111,1.213527
1523584440,-0.754044,0.492659,-7.630457,2.058307,-5.283850,-3.634414,-4.242625,-2.016748,-1.128110,1.008951
1523584500,-0.700900,0.473432,-7.630457,2.058307,-5.287031,-3.642521,-4.242625,-2.016748,-1.209551,0.804375
1523584560,-0.700900,0.473432,-7.630457,2.058307,-5.287263,-3.633067,-4.242625,-2.044107,-1.290990,0.633896
1523584620,-0.683187,0.473432,-7.630457,2.058307,-5.286254,-3.633900,-4.242625,-2.098824,-1.331711,0.429320
1523584680,-0.700900,0.473432,-7.630457,2.058307,-5.286329,-3.632440,-4.242625,-2.126183,-1.413150,0.292935
1523584740,-0.683187,0.473432,-7.630457,2.058307,-5.287431,-3.635468,-4.242625,-2.126183,-1.453870,0.156552
1523584800,-0.683187,0.473433,-7.630457,2.058307,-5.284412,-3.634424,-4.242625,-2.153541,-1.494589,-0.181109
1523584860,-0.683187,0.473433,-7.630457,2.058307,-5.284412,-3.634424,-4.242625,-2.153541,-1.494589,-0.181109
1523584920,-0.683187,0.473433,-7.630457,2.058307,-5.283255,-3.634826,-4.242625,-2.180900,-1.535309,-0.184409
1523584980,-0.683187,0.473433,-7.630457,2.058307,-5.282446,-3.634385,-4.242625,-2.180900,-1.616748,-0.320793
1523585040,-0.683187,0.473433,-7.630457,2.058307,-5.280422,-3.634488,-4.242625,-2.180900,-1.616748,-0.388985
1523585100,-0.665474,0.473433,-7.630457,2.058307,-5.273802,-3.634378,-4.242625,-2.235617,-1.657469,-0.423081
1523585160,-0.665474,0.473433,-7.630457,2.058307,-5.273802,-3.634378,-4.242625,-2.235617,-1.657469,-0.423081
1523585220,-0.541473,0.473433,-7.630457,2.058307,-5.267113,-3.634588,-4.242625,-2.235617,-1.698189,-0.559464
1523585280,-0.665474,0.473432,-7.630457,2.058307,-5.265763,-3.634545,-4.242625,-2.235617,-1.698189,-0.593561
1523585340,-0.665474,0.492659,-7.630457,2.058307,-5.266760,-3.634842,-4.242625,-2.262976,-1.698189,-0.695849
1523585400,-0.665474,0.492658,-7.630457,2.058307,-5.263320,-3.632326,-4.242625,-2.262976,-1.698189,-0.729944
1523585460,-0.665474,0.492658,-7.630457,2.058307,-5.262958,-3.631657,-4.242625,-2.262976,-1.738908,-0.764040
1523585520,-0.665474,0.492658,-7.630457,2.058307,-5.264515,-3.636230,-4.242625,-2.262976,-1.698189,-0.764040
1523585580,-0.665474,0.492658,-7.630457,2.058307,-5.261149,-3.634262,-4.242625,-2.262976,-1.738908,-0.832232
1523585640,-0.630043,0.492658,-7.630457,2.058307,-5.383789,-3.669232,-4.242625,-2.262976,-1.738909,-0.866328
1523585700,-0.665474,0.492658,-7.630457,2.058308,-5.384090,-3.673859,-4.242625,-2.262976,-1.738909,-0.900425
1523585760,-0.612330,0.492658,-7.630457,2.058307,-5.386366,-3.676856,-4.242625,-2.290335,-1.738908,-0.900425
1523585820,-0.630043,0.492659,-7.630457,2.058307,-5.383958,-3.675413,-4.242625,-2.290335,-1.820349,-0.934520
1523585880,-0.576900,0.473432,-7.630457,2.058307,-5.368535,-3.672387,-4.242625,-2.290335,-1.738908,-1.002713
1523585940,-0.576900,0.415764,-7.630457,2.058307,-5.339996,-3.673046,-4.242625,-2.290335,-1.820349,-1.002713
1523586000,-0.789471,0.377314,-7.630457,2.058307,-5.338757,-3.675008,-4.242625,-2.290335,-1.738908,-1.002713
1523586060,-0.895758,0.338869,-7.630457,2.058307,-5.224437,-3.669434,-4.242625,-2.290335,-1.738908,-1.036808
1523586120,-0.966615,0.300419,-7.630457,2.058307,-5.261632,-3.672884,-4.242625,-2.262976,-1.820349,-1.036808
1523586180,-1.037472,0.223524,-7.633346,2.058307,-5.267527,-3.671038,-4.242625,-2.262976,-1.820348,-1.036808
1523586240,-1.019759,0.185074,-7.630457,2.058307,-5.272572,-3.670347,-4.242625,-2.262976,-1.820348,-1.070904
1523586300,-0.984332,0.146629,-7.630457,2.058307,-5.272298,-3.671420,-4.242625,-2.262976,-1.820348,-1.070905
1523586360,-0.948902,0.127403,-7.630457,2.058307,-5.274421,-3.665765,-4.242625,-2.262976,-1.820348,-1.070905
1523586420,-0.966615,0.108179,-7.630457,2.058307,-5.270814,-3.666311,-4.242625,-2.262976,-1.820349,-1.070905
1523586480,-0.948902,0.088956,-7.630457,2.058307,-5.270324,-3.668323,-4.242625,-2.262976,-1.738908,-1.070905
1523586540,-0.931189,0.088956,-7.630457,2.058307,-5.275808,-3.666077,-4.242625,-2.262976,-1.820349,-1.070905
1523586600,-0.895758,0.050506,-7.630457,2.058308,-5.276105,-3.667521,-4.242625,-2.262976,-1.820348,-1.070905
1523586660,-0.931189,0.050507,-7.630457,2.058307,-5.280753,-3.675553,-4.242625,-2.262976,-1.820349,-1.070905
1523586720,-0.895758,0.050507,-7.630457,2.058307,-5.278463,-3.673713,-4.242625,-2.262976,-1.738908,-1.070904
1523586780,-0.895758,0.050506,-7.630457,2.058307,-5.276046,-3.671695,-4.242625,-2.262976,-1.738908,-1.105001
1523586840,-0.931189,0.088956,-7.630457,2.058307,-5.217068,-3.657809,-4.242625,-2.262976,-1.820349,-1.105001
1523586900,-0.931189,0.088954,-7.630457,2.058307,-5.217068,-3.657809,-4.242625,-2.262976,-1.820348,-1.105001
1523586960,-0.878045,0.088954,-7.630457,2.058307,-5.216882,-4.319742,-4.242625,-2.235617,-1.820348,-1.105001
1523587020,-0.895758,0.088954,-7.630457,2.058308,-5.167024,-4.317094,-4.242625,-2.235617,-1.820348,-1.105001
1523587080,-0.860332,0.088956,-7.633346,-3.825940,-5.109758,-4.312739,-4.241952,-2.235617,-1.820348,-1.105001
1523587140,-0.878045,0.108179,-7.630457,-6.798451,-5.093099,-4.314766,-4.214791,-2.235617,-1.820348,-1.173192
1523587200,-0.878045,0.108179,-7.630457,-7.254231,-5.084856,-4.676755,-4.242625,-2.262976,-1.820348,-1.105001
1523587260,-0.860332,0.108179,-7.630457,-7.324506,-5.182934,-4.913320,-4.241921,-2.235617,-1.820348,-1.173192
1523587320,-0.860332,0.108179,-7.630457,-7.334832,-5.303985,-4.911725,-4.235767,-2.235617,-1.820348,-1.173193
1523587380,-0.860332,0.127402,-7.630457,-7.336475,-5.301440,-4.912521,-4.231190,-2.235617,-1.820348,-1.173193
1523587440,-0.860332,0.127403,-7.633346,-7.336728,-5.295865,-4.912521,-4.227725,-2.235617,-1.820348,-1.173193
1523587500,-0.842618,0.127403,-7.630457,-7.336773,-5.293973,-4.912496,-4.227143,-2.235617,-1.820348,-1.173193
1523587560,-0.842618,0.127403,-7.630457,-7.336773,-5.292847,-4.912521,-4.224974,-2.235617,-1.820348,-1.173193
1523587620,-0.842618,0.127402,-7.630457,-7.336773,-5.327428,-4.920739,-4.242625,-2.235617,-1.820348,-1.173193
1523587680,-0.807188,0.146629,-7.630457,-7.336773,-5.357302,-4.920290,-4.242625,-2.235617,-1.820348,-1.173193
1523587740,-0.842618,0.146627,-7.630457,-7.336773,-5.349374,-4.922791,-4.242625,-2.235617,-1.820349,-1.173193
1523587800,-0.807188,0.146627,-7.630457,-7.336773,-5.356580,-4.923113,-4.242625,-2.235617,-1.861067,-1.173193
1523587860,-0.807188,0.146627,-7.630457,-7.336773,-5.355297,-4.923430,-4.242625,-2.235617,-1.820349,-1.173193
1523587920,-0.771761,0.146629,-7.630457,-7.336773,-5.369223,-4.921148,-4.242625,-2.180900,-1.820348,-1.173193
1523587980,-0.895758,0.088956,-7.630457,-7.336773,-5.566131,-4.880886,-4.242625,-2.235617,-1.820348,-1.173193
1523588040,-0.948902,0.050506,-7.630457,-7.336773,-5.561318,-4.881608,-4.242625,-2.235617,-1.820349,-1.173193
1523588100,-1.019759,0.031284,-7.630457,-7.336773,-5.549596,-4.883015,-4.242625,-2.235617,-1.861067,-1.173192
1523588160,-1.108329,-0.045611,-7.630457,-7.336773,-5.538964,-4.882059,-4.242625,-2.180900,-1.820349,-1.207289
1523588220,-1.143759,-0.064838,-7.630457,-7.336773,-5.533563,-4.881624,-4.242625,-2.180900,-1.820348,-1.207289
1523588280,-1.126046,-0.103284,-7.630457,-7.336773,-5.533923,-4.881602,-4.242625,-2.180900,-1.820349,-1.207289
1523588340,-1.072902,-0.141734,-7.630457,-7.336773,-5.521596,-4.881585,-4.242625,-2.180900,-1.861067,-1.207289
1523588400,-1.072902,-0.160956,-7.630457,-7.336773,-5.522654,-4.879540,-4.242625,-2.180900,-1.861068,-1.207289
1523588460,-1.072902,-0.160956,-7.630457,-7.336773,-5.522654,-4.879540,-4.242625,-2.180900,-1.861068,-1.207289
1523588520,-1.037472,-0.160956,-7.633346,-7.336773,-5.516876,-4.881601,-4.242625,-2.180900,-1.861068,-1.207289
1523588580,-1.019759,-0.180179,-7.630457,-7.336773,-5.523803,-4.883258,-4.242625,-2.180900,-1.861068,-1.207289
1523588640,-1.037472,-0.180179,-7.630457,-7.336773,-5.524514,-4.882762,-4.242625,-2.180900,-1.861068,-1.207289
1523588700,-1.037472,-0.180179,-7.630457,-7.336773,-5.522630,-4.883663,-4.242625,-2.180900,-1.861068,-1.207289
1523588760,-1.037472,-0.180179,-7.630457,-7.336773,-5.520898,-4.881645,-4.242625,-2.180900,-1.861068,-1.207289
1523588820,-1.037472,-0.180179,-7.630457,-7.336773,-5.523282,-4.883663,-4.242625,-2.180900,-1.861068,-1.207289
1523588880,-0.984332,-0.160956,-7.630457,-7.336773,-5.520124,-4.889191,-4.242625,-2.180900,-1.861068,-1.241384
1523588940,-1.019759,-0.160956,-7.630457,-7.336773,-5.518845,-4.883662,-4.242625,-2.180900,-1.861068,-1.207289
1523589000,-1.019759,-0.160956,-7.630457,-7.336773,-5.520870,-4.885689,-4.242625,-2.180900,-1.861068,-1.241384
1523589060,-0.984332,-0.160956,-7.630457,-7.336773,-5.512284,-4.886620,-4.242625,-2.180900,-1.861068,-1.241385
1523589120,-0.984332,-0.160956,-7.630457,-7.336773,-5.510560,-4.884120,-4.242625,-2.180900,-1.861068,-1.241385
1523589180,-0.984332,-0.141734,-7.630457,-7.336773,-5.509865,-4.884175,-4.242625,-2.180900,-1.861068,-1.241385
1523589240,-1.019759,-0.141732,-7.630457,-7.336773,-5.507697,-4.879741,-4.242625,-2.180900,-1.861068,-1.241385
1523589300,-0.984332,-0.141732,-7.630457,-7.336773,-5.507512,-4.883939,-4.242625,-2.180900,-1.861067,-1.241385
1523589360,-0.984332,-0.141732,-7.630457,-7.336773,-5.505892,-4.883304,-4.242625,-2.180900,-1.901788,-1.241385
1523589420,-1.019759,-0.141732,-7.630457,-7.336773,-5.501829,-4.883695,-4.242625,-2.180900,-1.861067,-1.241385
1523589480,-1.019759,-0.141734,-7.630457,-7.336773,-5.502671,-4.882152,-4.242625,-2.180900,-1.861068,-1.241385
1523589540,-0.984332,-0.103284,-7.630457,-7.336773,-5.500166,-4.887316,-4.242625,-2.180900,-1.861067,-1.241385
1523589600,-1.019759,-0.103284,-7.630457,-7.336773,-5.494457,-4.883386,-4.242625,-2.180900,-1.901788,-1.241385
1523589660,-0.966615,-0.103284,-7.628507,-7.336773,-5.492533,-4.887264,-4.242625,-2.180900,-1.861067,-1.241385
1523589720,-0.984332,-0.103284,-7.630457,-7.336773,-5.493862,-4.881393,-4.242625,-2.180900,-1.861067,-1.241385
1523589780,-0.948902,-0.103284,-7.630457,-7.336773,-5.492772,-4.883641,-4.242625,-2.153541,-1.901788,-1.241385
1523589840,-0.948902,-0.103284,-7.630457,-7.336773,-5.492471,-4.821057,-4.242625,-2.153541,-1.901788,-1.241385
1523589900,-0.948902,-0.103284,-7.630457,-7.336773,-5.698217,-3.305138,-4.242625,-2.153541,-1.901788,-1.241384
1523589960,-0.948902,-0.141734,-7.630457,-7.336773,-5.591460,0.734105,-4.242625,-2.153541,-1.901788,-1.241385
1523590020,-0.984332,-0.180179,-7.630457,-7.336773,-5.606240,0.225532,-3.908390,-2.180900,-1.901788,-1.241385
1523590080,-1.055189,-0.199402,-7.630457,-7.336773,-5.599228,-0.069561,-3.850714,-2.180900,-1.901788,-1.241385
1523590140,-1.143759,-0.257074,-7.630457,-7.336773,-5.584399,-0.224636,-3.867904,-2.180900,-1.901788,-1.241385
1523590200,-1.196903,-0.295524,-7.630457,-7.336773,-5.592162,-0.449797,-3.911020,-2.153541,-1.901788,-1.241384
1523590260,-1.232334,-0.333974,-7.630457,-7.336773,-5.624704,-2.311802,-3.937707,-2.153541,-1.901788,-1.275480
1523590320,-1.285473,-0.372419,-7.630457,-7.336773,-5.664699,-3.322504,-3.990376,-2.153541,-1.901788,-1.275481
1523590380,-1.250047,-0.391642,-7.630457,-7.336773,-5.624245,-3.029806,-3.984936,-2.153541,-1.901788,-1.275481
1523590440,-1.214616,-0.430092,-7.630457,-7.336773,-5.634531,-3.165451,-3.996708,-2.153541,-1.901788,-1.275480
1523590500,-1.232334,-0.430092,-7.630457,-7.336773,-5.617088,-3.390229,-3.991649,-2.153541,-1.901788,-1.241384
1523590560,-1.214616,-0.449314,-7.630457,-7.336773,-5.616547,-3.533901,-3.990441,-2.153541,-1.901788,-1.275480
1523590620,-1.214616,-0.449314,-7.630457,-7.336773,-5.609910,-3.504646,-3.990055,-2.153541,-1.901788,-1.241384
1523590680,-1.214616,-0.449314,-7.630457,-7.336773,-5.596304,-3.491595,-3.995180,-2.153541,-1.901788,-1.241385
1523590740,-1.196903,-0.449314,-7.630457,-7.336773,-5.587304,-3.489348,-3.987512,-2.153541,-1.901788,-1.241384
1523590800,-1.214616,-0.449314,-7.630457,-7.336773,-5.603081,-3.668824,-3.988786,-2.153541,-1.901788,-1.275480
1523590860,-1.214616,-0.449314,-7.630457,-7.336773,-5.690072,-4.777625,-4.008305,-2.098824,-1.901788,-1.241384
1523590920,-1.161477,-0.449314,-7.628507,-7.336773,-5.761210,-4.874120,-4.242625,-2.126183,-1.901788,-1.275480
1523590980,-1.196903,-0.449314,-7.630457,-7.336773,-5.788883,-4.841268,-4.242625,-2.153541,-1.901788,-1.241384
1523591040,-1.196903,-0.449314,-7.630457,-7.336773,-5.687705,-4.779274,-4.242625,-2.180900,-1.861067,-1.275480
1523591100,-1.161477,-0.449314,-7.630457,-7.336773,-5.612586,-4.653484,-4.192977,-2.153541,-1.861068,-1.241384
1523591160,-1.196903,-0.449314,-7.628507,-7.336773,-5.441289,-4.550147,-4.034186,-1.989389,-1.861067,-1.241384
1523591220,-1.161477,-0.430092,-7.630457,-7.336773,-5.486874,-4.537097,-4.000189,-1.852595,-1.738908,-1.173192
1523591280,-1.196903,-0.430091,-7.630457,-7.336773,-5.537268,-4.544802,-3.985782,-1.825237,-1.005951,-0.559464
1523591340,-1.196903,-0.430092,-7.630457,-7.336773,-5.615633,-4.566995,-3.983465,-1.770519,-0.395155,0.292935
1523591400,-1.161477,-0.391642,-7.630457,-7.336773,-5.690420,-4.587086,-3.985000,-1.770519,-0.232275,0.463416
1523591460,-1.143759,-0.391642,-7.630457,-7.336773,-5.718701,-4.646499,-3.984986,-1.825237,-0.272995,0.361128
1523591520,-1.143759,-0.372419,-7.630457,-7.336773,-5.742915,-4.652029,-3.985331,-1.825237,-0.435874,0.190647
1523591580,-1.161477,-0.372419,-7.630457,-7.336773,-5.738810,-4.617997,-3.982871,-1.852595,-0.517314,0.088359
1523591640,-1.143759,-0.353192,-7.630457,-7.336773,-5.723695,-4.611061,-3.981490,-1.852595,-0.598753,-0.048024
1523591700,-1.108329,-0.372419,-7.630457,-7.336773,-5.579604,-4.616612,-3.978254,-1.633726,-0.680193,-0.150312
1523591760,-1.108329,-0.430092,-7.630457,-7.336773,-5.531225,-4.662257,-3.979732,-1.141270,-0.720913,-0.184409
1523591820,-1.126046,-0.430092,-7.630457,-7.336773,-5.462598,-4.745821,-3.985893,-1.004476,-0.517314,0.088359
1523591880,-1.161477,-0.449314,-7.630457,-7.336773,-5.432099,-4.834046,-3.977774,-0.812965,0.297084,0.292935
1523591940,-1.196903,-0.468538,-7.628507,-7.336773,-5.413155,-4.875232,-3.983444,-0.730889,1.600118,0.667992
1523592000,-1.143759,-0.526209,-7.630457,-7.336773,-5.402742,-4.924638,-3.986836,-0.676172,3.228912,1.384008
1523592060,-1.143759,-0.526209,-7.630457,-7.336773,-5.402742,-4.924638,-3.986836,-0.676172,3.228912,1.384008
1523592120,-1.161477,-0.526209,-7.630457,-7.336773,-5.391154,-4.980423,-3.983481,-0.730889,4.491226,1.384008
1523592180,-1.196903,-0.526209,-7.628507,-7.336773,-5.386415,-4.989952,-3.984557,-0.758248,5.224183,1.349912
1523592240,-1.143759,-0.545432,-7.630457,-7.336773,-5.377171,-5.015932,-3.986901,-0.785606,5.183464,1.281720
1523592300,-1.143759,-0.545432,-7.630457,-7.336773,-5.378329,-5.038805,-3.989077,-0.867682,4.898425,1.213527
1523592360,-1.196903,-0.564659,-7.630457,-7.336773,-5.374563,-5.066988,-4.013386,-0.922400,4.613385,1.690872
1523592420,-1.196903,-0.564658,-7.630457,-7.336773,-5.360848,-5.116215,-4.022997,-0.949758,4.246907,2.509177
1523592480,-1.143759,-0.564659,-7.630457,-7.336773,-5.361083,-5.172471,-3.991986,-1.031834,3.961869,3.395672
1523592540,-1.143759,-0.583882,-7.630457,-7.336773,-5.364762,-5.203650,-3.993163,-1.086553,4.491226,4.418553
1523592600,-1.161477,-0.583882,-7.630457,-7.336773,-5.362006,-5.208551,-4.007383,-1.168629,5.183464,5.305048
1523592660,-1.161477,-0.622327,-7.628507,-7.336773,-5.354499,-5.192929,-4.028727,-1.195987,5.183464,6.259737
1523592720,-1.143759,-0.622329,-7.630457,-7.336773,-5.352198,-5.177874,-4.066191,-1.195987,5.020584,7.282617
1523592780,-1.126046,-0.622329,-7.630457,-7.336773,-5.340057,-5.170857,-4.107898,-1.168629,4.776265,8.305498
1523592840,-1.161477,-0.622327,-7.630457,-7.336773,-5.334354,-5.147624,-4.141413,-1.086553,4.572667,9.464762
1523592900,-1.161477,-0.641554,-7.633346,-7.336773,-5.341518,-5.107107,-4.197100,-1.086553,4.857704,10.555830
1523592960,-1.143759,-0.641553,-7.631396,-7.336773,-5.348989,-5.111516,-4.236058,-1.141270,6.201459,11.578711
1523593020,-1.143759,-0.641554,-7.630457,-7.336773,-5.355655,-5.103955,-4.242625,-1.168629,7.748814,12.533403
1523593080,-1.143759,-0.660777,-7.630457,-7.336773,-5.349207,-5.067929,-4.242625,-1.223346,8.522490,13.454002
1523593140,-1.161477,-0.660778,-7.630457,-7.336773,-5.346690,-5.045136,-4.242625,-1.223345,8.359612,14.579164
1523593200,-1.143759,-0.660778,-7.630457,-7.336773,-5.354641,-5.024938,-4.242625,-1.223346,7.911692,15.499763
1523593260,-1.143759,-0.660777,-7.633346,-7.336773,-5.381484,-5.025831,-4.242625,-1.278063,7.423054,16.318067
1523593320,-1.143759,-0.680004,-7.630457,-7.336773,-5.396950,-5.023649,-4.242625,-1.305422,6.893697,16.727219
1523593380,-1.161477,-0.680002,-7.630457,-7.336773,-5.409189,-5.031549,-4.242625,-1.332781,6.323619,16.522643
1523593440,-1.161477,-0.680002,-7.630457,-7.336773,-5.434178,-5.030991,-4.242625,-1.360139,5.712821,15.943008
1523593500,-1.143759,-0.680004,-7.628507,-7.336773,-5.439012,-5.041241,-4.242625,-1.414857,5.020584,15.022410
1523593560,-1.143759,-0.718450,-7.630457,-7.336773,-5.455301,-5.029206,-4.242625,-1.442215,4.409787,13.999529
1523593620,-1.143759,-0.718449,-7.630457,-7.336773,-5.436959,-5.036127,-4.242592,-1.469574,3.839710,13.147131
1523593680,-1.143759,-0.718450,-7.630457,-7.336773,-5.446377,-5.056085,-4.242579,-1.496933,3.228912,12.397015
1523593740,-1.143759,-0.737672,-7.628507,-7.336773,-5.472126,-5.067705,-4.242560,-1.496933,2.780993,11.442335
1523593800,-1.143759,-0.737673,-7.630457,-7.336773,-5.478029,-5.058149,-4.239218,-1.496933,2.373795,10.589924
1523593860,-1.126046,-0.737672,-7.628507,-7.336773,-5.492619,-5.032043,-4.228886,-1.496933,2.007317,9.839821
1523593920,-1.126046,-0.756899,-7.628507,-7.336773,-5.492335,-5.033385,-4.231326,-1.551650,1.640838,9.157892
1523593980,-1.143759,-0.756899,-7.630457,-7.336773,-5.493887,-5.037289,-4.233709,-1.496933,1.396519,8.544164
1523594040,-1.126046,-0.776122,-7.630457,-7.336773,-5.501201,-5.023190,-4.234485,-1.496933,1.152200,8.032730
1523594100,-1.143759,-0.776122,-7.630457,-7.336773,-5.508560,-5.004074,-4.229920,-1.496933,0.948600,7.623578
1523594160,-1.161477,-0.776122,-7.630457,-7.336773,-5.513329,-5.002973,-4.226483,-1.496933,0.785722,7.248521
1523594220,-1.143759,-0.776122,-7.630457,-7.336773,-5.492990,-5.006767,-4.226744,-1.496933,0.582121,7.078041
1523594280,-1.143759,-0.776122,-7.630457,-7.336773,-5.492990,-5.006767,-4.226744,-1.496933,0.582121,7.078041
1523594340,-1.143759,-0.814567,-7.630457,-7.336773,-5.519555,-5.023973,-4.214616,-1.469574,0.337802,6.839369
1523594400,-1.126046,-0.833794,-7.630457,-7.336773,-5.517228,-5.042361,-4.227618,-1.469574,0.215643,6.839369
1523594460,-1.126046,-0.833793,-7.628507,-7.336773,-5.521840,-5.042208,-4.227728,-1.469574,0.134204,6.839369
1523594520,-1.126046,-0.833793,-7.630457,-7.336773,-5.519884,-5.050642,-4.234223,-1.442215,0.093483,6.805274
1523594580,-1.126046,-0.833793,-7.630457,-7.336773,-5.518867,-5.046464,-4.235287,-1.442215,0.012044,6.668889
1523594640,-0.878045,-0.833793,-7.630457,-7.336773,-5.525578,-5.073417,-4.239591,-1.414857,-0.028676,6.498410
1523594700,-1.126046,-0.833793,-7.628507,-7.336773,-5.513162,-5.103200,-4.232291,-1.414857,-0.069395,6.157449
1523594760,-1.055189,-0.833793,-7.630457,-7.336773,-5.517981,-5.111792,-4.223950,-1.360139,-0.110115,5.782393
1523594820,-1.108329,-0.833793,-7.633346,-7.336773,-5.526823,-5.134886,-4.234307,-1.332781,-0.191555,5.441433
1523594880,-1.126046,-0.833793,-7.631396,-7.336773,-5.519981,-5.141607,-4.242335,-1.332780,-0.232275,5.134569
1523594940,-1.108329,-0.833793,-7.628507,-7.336773,-5.529532,-5.150055,-4.242625,-1.332780,-0.232275,4.861801
1523595000,-1.108329,-0.833793,-7.630457,-7.336773,-5.509151,-5.146640,-4.240146,-1.332780,-0.272995,4.554937
1523595060,-1.126046,-0.833793,-7.630457,-7.336773,-5.513120,-5.161652,-4.242579,-1.332780,-0.272995,4.418553
1523595120,-1.108329,-0.833793,-7.630457,-7.336773,-5.504303,-5.150234,-4.242625,-1.332780,-0.272995,4.418553
1523595180,-1.108329,-0.833793,-7.630457,-7.336773,-5.504698,-5.145300,-4.242625,-1.332780,-0.232275,4.418553
1523595240,-1.108329,-0.833793,-7.630457,-7.336773,-5.500663,-5.167491,-4.242625,-1.332780,-0.272995,4.213977
1523595300,-1.126046,-0.833794,-7.630457,-7.336773,-5.498666,-5.141549,-4.240227,-1.332781,-0.272995,3.941209
1523595360,-1.108329,-0.833794,-7.630457,-7.336773,-5.514880,-5.139678,-4.242625,-1.305422,-0.313714,3.873016
1523595420,-1.126046,-0.814567,-7.630457,-7.336773,-5.495952,-5.126655,-4.239943,-1.305422,-0.395155,3.702536
1523595480,-1.108329,-0.814569,-7.628507,-7.336773,-5.505197,-5.147337,-4.242625,-1.305422,-0.395155,3.532057
1523595540,-1.126046,-0.814569,-7.630457,-7.336773,-5.510518,-5.141604,-4.242447,-1.305422,-0.435874,3.327481
1523595600,-1.126046,-0.814569,-7.628507,-7.336773,-5.501282,-5.121708,-4.242625,-1.278063,-0.435874,2.884232
1523595660,-1.126046,-0.814569,-7.628507,-7.336773,-5.501282,-5.121708,-4.242625,-1.278063,-0.435874,2.884232
1523595720,-1.108329,-0.814567,-7.630457,-7.336773,-5.518117,-5.138393,-4.242625,-1.223346,-0.395155,2.747848
1523595780,-1.108331,-0.776122,-7.630457,-7.336773,-5.516604,-5.134494,-4.242625,-1.223346,-0.395155,2.645560
1523595840,-1.108331,-0.776122,-7.630457,-7.336773,-5.518280,-5.149186,-4.242625,-1.195987,-0.435874,2.475080
1523595900,-1.108329,-0.776122,-7.627568,-7.336773,-5.504991,-5.158553,-4.242625,-1.195987,-0.435874,2.372792
1523595960,-1.072902,-0.776122,-7.630457,-7.336773,-5.507309,-5.146722,-4.242625,-1.168629,-0.476594,2.304600
1523596020,-1.108329,-0.776122,-7.628507,-7.336773,-5.517506,-5.142973,-4.242625,-1.168629,-0.476594,2.202312
1523596080,-1.108331,-0.776122,-7.628507,-7.336773,-5.535331,-5.155901,-4.242625,-1.195987,-0.476594,2.134120
1523596140,-1.108329,-0.756899,-7.628507,-7.336773,-5.526972,-5.159931,-4.242625,-1.195987,-0.517314,2.031832
1523596200,-1.126046,-0.756897,-7.628507,-7.336773,-5.529257,-5.143554,-4.242625,-1.195987,-0.517314,1.963640
1523596260,-1.108329,-0.756897,-7.628507,-7.336773,-5.520058,-5.148722,-4.242625,-1.195987,-0.517314,1.895448
