timestamp,bearing_1,bearing_2,bearing_3,bearing_4
2028152,0.017,-0.112,-0.010,-0.027
2028153,-0.029,0.051,0.017,-0.085
2028154,-0.020,0.083,0.051,-0.078
2028155,0.105,0.042,-0.042,-0.005
2028156,0.032,-0.051,0.066,0.020
2028157,-0.134,-0.134,0.095,0.056
2028158,-0.103,0.000,-0.027,0.000
2028159,-0.107,-0.068,0.022,0.020
2028160,-0.154,-0.088,0.081,0.017
2028161,-0.144,-0.037,0.103,0.063
2028162,-0.085,-0.054,-0.007,0.051
2028163,0.015,-0.103,-0.051,0.015
2028164,-0.012,-0.066,-0.061,0.012
2028165,-0.039,-0.120,0.105,-0.007
2028166,0.044,0.034,-0.032,-0.027
2028167,0.051,0.171,-0.061,-0.024
2028168,0.088,0.168,-0.017,-0.059
2028169,0.078,0.017,-0.083,-0.049
2028170,0.059,-0.046,-0.237,-0.083
2028171,0.071,0.142,-0.176,-0.073
2028172,-0.088,0.037,0.015,-0.039
2028173,-0.056,0.061,-0.076,-0.034
2028174,-0.090,0.027,-0.002,-0.022
2028175,-0.044,-0.042,0.071,0.005
2028176,0.000,-0.132,-0.027,-0.020
2028177,-0.103,-0.002,-0.039,-0.056
2028178,-0.042,-0.066,0.156,-0.010
2028179,-0.039,-0.012,0.054,-0.005
2028180,0.010,-0.103,0.056,-0.010
2028181,-0.063,-0.027,0.042,0.020
2028182,-0.164,-0.005,0.076,0.059
2028183,-0.076,-0.068,0.032,0.059
2028184,0.044,0.110,-0.046,0.024
2028185,0.100,-0.012,0.042,-0.044
2028186,0.024,-0.007,0.044,-0.020
2028187,-0.083,-0.012,-0.012,0.002
2028188,-0.012,0.088,-0.063,-0.032
2028189,0.056,0.044,-0.002,-0.037
2028190,0.029,0.051,0.005,0.005
2028191,0.046,0.217,0.020,0.010
2028192,0.061,0.115,-0.068,-0.059
2028193,0.088,0.054,0.032,0.002
2028194,0.056,0.027,0.010,0.039
2028195,0.044,0.010,0.044,-0.027
2028196,-0.032,0.093,0.154,-0.054
2028197,-0.117,0.073,0.107,-0.063
2028198,-0.112,0.029,0.032,0.020
2028199,-0.034,0.039,0.015,0.071
2028200,-0.007,0.029,0.198,0.083
2028201,0.032,-0.005,0.156,0.066
2028202,0.012,0.042,0.027,0.002
2028203,0.071,0.088,0.088,-0.027
2028204,0.027,0.027,0.088,-0.010
2028205,-0.022,0.042,0.007,-0.098
2028206,0.117,0.051,-0.007,-0.073
2028207,0.137,0.105,-0.137,-0.044
2028208,0.071,0.103,0.066,-0.046
2028209,-0.027,-0.081,0.107,-0.015
2028210,0.007,-0.049,0.068,0.029
2028211,0.046,-0.049,0.137,-0.046
2028212,0.017,0.046,0.205,-0.039
2028213,-0.063,-0.078,0.051,-0.066
2028214,-0.015,-0.027,0.010,-0.002
2028215,0.054,-0.012,0.054,0.056
2028216,0.017,0.022,0.059,0.002
2028217,-0.017,-0.156,-0.056,-0.024
2028218,-0.120,-0.200,0.000,-0.017
2028219,-0.127,-0.107,0.010,-0.015
2028220,-0.005,0.042,-0.022,-0.010
2028221,0.017,-0.012,0.046,0.024
2028222,-0.049,-0.173,-0.076,-0.054
2028223,-0.073,-0.120,0.029,-0.044
2028224,0.005,-0.039,0.010,-0.073
2028225,0.046,0.015,0.029,-0.029
2028226,-0.002,0.127,0.005,-0.005
2028227,0.095,0.068,-0.056,-0.088
2028228,0.073,0.134,-0.059,-0.122
2028229,0.042,-0.020,-0.010,-0.027
2028230,-0.034,0.039,-0.024,0.027
2028231,-0.059,0.007,-0.017,-0.002
2028232,-0.051,0.061,0.120,-0.034
2028233,-0.017,0.049,-0.146,-0.076
2028234,-0.032,0.083,0.078,-0.022
2028235,-0.049,0.032,0.266,0.032
2028236,-0.063,0.112,0.029,0.100
2028237,-0.051,0.044,-0.115,-0.083
2028238,-0.029,0.020,-0.098,-0.085
2028239,-0.046,0.059,-0.005,-0.015
2028240,-0.015,-0.061,0.024,0.115
2028241,-0.012,-0.020,-0.093,0.137
2028242,-0.115,-0.032,-0.085,-0.007
2028243,-0.007,-0.054,0.076,-0.088
2028244,0.037,-0.044,-0.049,-0.034
2028245,0.005,0.024,-0.117,0.054
2028246,0.010,0.051,-0.149,0.051
2028247,-0.034,0.022,-0.032,0.005
2028248,-0.044,0.029,0.022,-0.117
2028249,-0.044,0.051,-0.115,-0.093
2028250,-0.042,0.146,-0.098,-0.044
2028251,0.010,-0.056,0.002,0.068
2028252,-0.012,0.034,-0.073,0.103
2028253,-0.046,-0.015,0.032,0.046
2028254,-0.059,-0.032,-0.071,-0.034
2028255,0.015,-0.068,0.027,-0.049
2028256,0.029,0.117,0.044,0.007
2028257,0.002,0.010,-0.164,0.083
2028258,0.027,-0.066,0.037,0.032
2028259,-0.017,0.081,-0.061,-0.054
2028260,0.022,-0.083,-0.054,-0.029
2028261,0.020,-0.042,-0.093,0.027
2028262,0.027,0.000,0.120,-0.002
2028263,0.012,-0.007,0.063,-0.046
2028264,0.054,-0.039,-0.190,-0.034
2028265,0.056,0.044,-0.125,-0.010
2028266,0.042,0.029,0.098,0.073
2028267,-0.034,0.007,-0.037,-0.020
2028268,0.032,0.063,-0.166,-0.054
2028269,0.081,-0.010,0.190,-0.068
2028270,0.042,-0.020,0.105,-0.032
2028271,-0.068,-0.012,0.066,-0.015
2028272,-0.029,0.110,-0.029,0.020
2028273,-0.005,-0.027,0.039,0.032
2028274,-0.022,0.105,0.078,0.046
2028275,-0.088,0.010,0.044,-0.024
2028276,-0.007,-0.020,-0.015,0.015
2028277,0.061,0.083,0.151,0.002
2028278,-0.020,0.054,0.151,0.071
2028279,-0.059,-0.090,-0.039,0.020
2028280,-0.093,-0.134,-0.249,-0.017
2028281,0.090,0.022,0.083,-0.007
2028282,0.059,0.090,0.164,0.044
2028283,-0.107,-0.098,-0.247,0.090
2028284,-0.007,0.002,-0.022,0.007
2028285,-0.002,-0.059,0.107,0.000
2028286,-0.037,-0.010,-0.027,-0.098
2028287,0.056,0.176,-0.037,0.032
2028288,-0.168,-0.247,0.044,0.090
2028289,-0.122,-0.146,-0.120,0.027
2028290,0.217,-0.024,0.017,-0.063
2028291,0.129,-0.022,0.120,-0.005
2028292,-0.269,0.134,-0.051,0.098
2028293,-0.361,0.020,-0.059,-0.034
2028294,0.164,-0.054,0.137,-0.056
2028295,0.244,-0.229,-0.022,-0.005
2028296,0.076,-0.100,-0.215,0.083
2028297,-0.120,-0.144,0.000,0.039
2028298,-0.205,-0.005,0.032,0.010
2028299,0.037,0.039,0.020,-0.054
2028300,0.251,-0.068,-0.073,0.115
2028301,0.122,-0.002,0.010,0.112
2028302,-0.076,-0.020,0.186,-0.056
2028303,-0.046,0.039,0.051,-0.076
2028304,0.107,-0.149,-0.193,-0.056
2028305,0.078,0.012,-0.164,0.027
2028306,-0.073,0.076,0.122,0.054
2028307,-0.081,0.007,0.059,0.024
2028308,0.000,0.129,0.002,0.005
2028309,0.164,0.129,-0.051,-0.115
2028310,0.161,0.042,0.042,-0.063
2028311,-0.027,-0.037,0.156,0.032
2028312,-0.188,0.032,0.073,0.061
2028313,-0.073,-0.034,-0.022,-0.010
2028314,0.076,-0.020,0.139,-0.066
2028315,0.137,0.046,0.132,-0.005
2028316,0.012,0.005,-0.015,-0.039
2028317,-0.085,-0.042,-0.012,0.044
2028318,0.007,-0.002,-0.151,0.056
2028319,-0.027,-0.132,-0.059,0.071
2028320,0.015,-0.088,-0.037,0.010
2028321,0.059,0.007,-0.063,-0.098
2028322,-0.005,0.071,-0.098,-0.132
2028323,-0.027,0.115,-0.022,-0.029
2028324,-0.044,-0.015,-0.037,0.107
2028325,-0.020,-0.010,-0.208,0.073
2028326,0.127,0.027,-0.173,-0.054
2028327,0.149,0.002,0.005,-0.115
2028328,0.115,-0.107,-0.024,-0.024
2028329,0.107,-0.071,-0.291,0.066
2028330,-0.002,-0.085,-0.066,0.054
2028331,0.029,0.017,0.144,-0.015
2028332,-0.034,-0.054,0.012,-0.071
2028333,-0.125,-0.100,-0.107,-0.007
2028334,-0.081,-0.037,0.073,0.032
2028335,-0.059,-0.156,0.063,0.032
2028336,-0.027,-0.164,-0.073,0.017
2028337,0.005,-0.100,-0.178,0.044
2028338,0.020,0.071,-0.073,0.056
2028339,0.007,-0.024,-0.034,0.022
2028340,-0.076,-0.032,0.056,0.015
2028341,-0.005,-0.129,-0.073,-0.042
2028342,0.154,-0.024,-0.046,-0.022
2028343,0.020,-0.007,-0.020,0.017
2028344,0.005,-0.112,-0.159,0.029
2028345,0.042,0.098,-0.149,-0.029
2028346,0.076,-0.017,-0.012,-0.034
2028347,0.071,0.093,0.059,0.010
2028348,-0.002,-0.117,-0.105,0.015
2028349,-0.078,0.020,-0.039,-0.010
2028350,0.020,0.056,-0.122,-0.034
2028351,0.044,0.100,0.039,-0.037
2028352,0.090,-0.083,0.120,-0.044
2028353,-0.051,-0.076,0.112,-0.015
2028354,-0.107,-0.034,0.000,0.015
2028355,-0.024,-0.083,0.002,0.061
2028356,-0.005,-0.002,0.037,0.073
2028357,-0.005,-0.010,0.051,0.007
2028358,-0.029,0.071,-0.081,-0.007
2028359,-0.024,-0.054,-0.049,-0.054
2028360,0.015,-0.032,0.076,0.029
2028361,0.020,0.010,0.076,0.017
2028362,0.039,-0.002,-0.051,-0.012
2028363,0.039,0.103,-0.139,-0.032
2028364,-0.015,0.071,-0.071,-0.017
2028365,0.015,0.010,-0.105,-0.032
2028366,-0.054,0.015,0.007,-0.005
2028367,-0.056,-0.007,-0.071,-0.015
2028368,0.024,0.029,-0.032,-0.039
2028369,0.137,0.051,0.027,-0.022
2028370,0.066,0.015,0.049,-0.010
2028371,0.002,-0.066,-0.022,0.015
2028372,-0.032,-0.063,-0.068,0.044
2028373,-0.034,-0.151,0.071,0.032
2028374,-0.029,-0.063,0.056,0.017
2028375,-0.068,-0.049,0.120,-0.022
2028376,-0.090,-0.161,-0.173,0.010
2028377,-0.049,-0.200,-0.071,-0.002
2028378,0.000,-0.022,0.105,0.024
2028379,-0.063,0.007,0.063,0.056
2028380,-0.034,-0.044,-0.137,0.139
2028381,0.056,-0.159,0.049,0.090
2028382,0.117,-0.088,0.007,0.071
2028383,-0.022,-0.105,0.005,0.005
2028384,-0.085,-0.054,0.000,-0.007
2028385,0.049,-0.012,-0.049,-0.022
2028386,0.115,0.139,-0.024,0.044
2028387,0.122,0.076,-0.164,0.007
2028388,-0.024,-0.049,-0.161,-0.029
2028389,-0.005,0.051,-0.073,-0.044
2028390,0.125,0.139,0.039,-0.029
2028391,0.127,0.005,0.020,0.017
2028392,0.078,-0.076,0.125,0.059
2028393,-0.024,-0.007,-0.125,0.037
2028394,0.010,-0.024,-0.056,0.002
2028395,0.000,-0.046,-0.093,0.034
2028396,-0.088,-0.037,0.059,0.024
2028397,0.005,-0.039,0.112,0.083
2028398,-0.051,-0.115,0.110,0.032
2028399,-0.085,-0.083,0.193,0.017
2028400,-0.002,0.051,0.078,0.073
2028401,0.034,-0.029,0.042,-0.027
2028402,0.015,-0.010,0.085,0.022
2028403,-0.078,0.127,0.122,-0.015
2028404,0.078,0.132,-0.037,-0.020
2028405,0.044,0.049,-0.059,-0.024
2028406,0.029,0.105,0.024,0.029
2028407,-0.002,0.046,-0.110,-0.015
2028408,0.046,0.107,-0.193,-0.049
2028409,0.095,0.085,-0.112,-0.039
2028410,0.088,0.125,0.029,0.029
2028411,0.056,0.225,-0.083,0.037
2028412,-0.005,-0.034,-0.120,-0.012
2028413,-0.027,-0.110,-0.095,-0.049
2028414,-0.022,0.205,-0.073,-0.024
2028415,-0.107,0.127,-0.024,0.054
2028416,-0.112,-0.054,0.073,0.088
2028417,0.002,-0.120,-0.032,-0.032
2028418,-0.029,-0.120,0.073,-0.007
2028419,-0.146,-0.093,0.061,0.061
2028420,-0.164,-0.159,-0.037,0.071
2028421,-0.076,-0.217,0.078,0.081
2028422,0.051,-0.132,0.154,0.024
2028423,0.095,-0.083,-0.161,0.022
2028424,0.039,-0.049,-0.193,0.044
2028425,0.005,0.015,0.012,0.085
2028426,0.078,0.002,-0.005,0.039
2028427,0.200,-0.120,-0.112,0.076
2028428,0.068,0.039,-0.083,-0.007
2028429,-0.034,0.100,0.012,-0.112
2028430,-0.049,0.212,-0.178,-0.098
2028431,0.029,0.010,-0.154,-0.054
2028432,0.105,-0.083,-0.100,-0.015
2028433,0.059,0.071,0.029,-0.046
2028434,-0.054,0.071,-0.027,-0.042
2028435,-0.020,0.129,-0.068,0.010
2028436,0.024,0.005,-0.059,0.027
2028437,-0.024,0.000,-0.024,0.059
2028438,-0.115,-0.051,-0.010,0.015
2028439,-0.139,-0.012,-0.042,0.046
2028440,-0.037,-0.081,-0.017,0.027
2028441,0.002,-0.071,0.046,0.029
2028442,-0.068,-0.024,0.149,-0.005
2028443,-0.134,-0.044,-0.002,0.000
2028444,-0.090,-0.037,0.020,0.027
2028445,-0.027,-0.198,0.107,0.042
2028446,0.076,0.039,0.002,0.029
2028447,0.059,0.146,0.032,-0.007
2028448,-0.032,-0.073,-0.032,-0.042
2028449,0.032,-0.049,-0.012,-0.049
2028450,0.078,-0.032,0.024,-0.042
2028451,0.044,0.117,0.066,0.037
2028452,-0.056,0.081,-0.110,0.002
2028453,0.107,0.024,-0.063,-0.081
2028454,0.122,0.063,0.046,-0.110
2028455,0.059,0.171,0.125,-0.010
2028456,-0.098,-0.105,0.034,0.015
2028457,-0.156,-0.154,-0.071,0.012
2028458,-0.022,-0.005,0.027,-0.010
2028459,0.007,-0.059,-0.002,0.034
2028460,0.000,0.005,-0.083,0.054
2028461,-0.171,-0.149,0.063,0.061
2028462,-0.134,-0.166,0.112,0.005
2028463,-0.054,-0.137,0.156,-0.020
2028464,0.027,-0.129,0.015,0.012
2028465,0.017,-0.012,-0.139,0.032
2028466,-0.002,0.066,-0.071,0.051
2028467,0.061,-0.063,0.002,-0.061
2028468,-0.012,0.061,0.032,-0.098
2028469,0.022,0.120,-0.032,-0.039
2028470,0.022,0.144,0.005,0.039
2028471,-0.071,0.146,-0.046,-0.007
2028472,-0.037,-0.002,0.002,-0.007
2028473,0.000,0.095,0.029,-0.078
2028474,-0.039,0.076,0.168,-0.051
2028475,-0.039,0.137,-0.002,-0.056
2028476,-0.103,0.068,-0.032,-0.010
2028477,-0.095,0.037,0.049,-0.037
2028478,0.066,0.020,0.044,-0.054
2028479,0.010,-0.032,0.137,-0.010
2028480,-0.105,0.049,0.015,0.034
2028481,-0.076,-0.017,-0.002,-0.002
2028482,-0.181,-0.032,0.125,-0.015
2028483,-0.132,0.063,0.178,0.005
2028484,-0.107,-0.146,-0.049,-0.007
2028485,0.002,-0.010,-0.071,-0.007
2028486,0.083,0.208,0.081,0.029
2028487,0.112,0.042,0.051,-0.042
2028488,0.088,0.103,-0.046,0.032
2028489,-0.059,-0.105,-0.142,0.042
2028490,-0.049,0.251,0.103,-0.024
2028491,0.105,0.156,-0.032,-0.044
2028492,0.137,0.032,0.010,-0.017
2028493,0.061,0.125,0.149,-0.054
2028494,-0.054,0.027,0.073,0.042
2028495,-0.066,-0.007,-0.017,0.049
2028496,-0.139,-0.056,-0.115,0.020
2028497,-0.005,0.122,0.046,-0.020
2028498,0.039,0.034,0.076,-0.020
2028499,-0.032,0.027,-0.115,0.015
2028500,-0.115,-0.015,0.051,0.039
2028501,-0.076,-0.024,0.115,-0.007
2028502,-0.042,-0.039,0.042,-0.015
2028503,-0.005,-0.281,-0.098,-0.022
2028504,-0.005,-0.049,-0.183,0.005
2028505,-0.051,0.112,-0.002,0.000
2028506,-0.012,0.217,-0.068,0.061
2028507,0.056,0.022,-0.012,0.012
2028508,-0.002,-0.071,-0.112,-0.044
2028509,-0.044,0.034,0.024,-0.044
2028510,-0.020,0.107,-0.063,-0.054
2028511,0.051,0.103,-0.015,-0.037
2028512,-0.042,0.083,-0.061,0.002
2028513,-0.085,0.081,-0.093,-0.056
2028514,-0.037,0.007,-0.098,-0.100
2028515,-0.024,-0.107,0.015,-0.059
2028516,0.005,-0.093,0.129,-0.015
2028517,-0.017,-0.017,0.027,0.002
2028518,-0.068,-0.046,0.090,0.017
2028519,-0.056,0.059,0.120,-0.027
2028520,-0.042,0.015,0.044,-0.010
2028521,-0.044,-0.034,0.017,-0.027
2028522,-0.093,-0.056,0.024,-0.049
2028523,-0.083,-0.088,-0.029,-0.068
2028524,-0.017,0.007,0.024,-0.103
2028525,0.027,0.166,0.039,-0.024
2028526,0.022,0.068,0.039,0.010
2028527,0.007,-0.081,0.298,0.000
2028528,-0.095,-0.100,0.134,-0.022
2028529,-0.117,0.120,0.188,-0.122
2028530,0.010,0.122,0.039,-0.129
2028531,0.164,0.132,-0.178,-0.120
2028532,0.083,0.125,-0.015,-0.044
2028533,-0.032,0.063,0.027,-0.017
2028534,-0.164,0.005,-0.039,-0.046
2028535,-0.149,0.010,0.027,-0.139
2028536,-0.015,0.017,-0.022,-0.024
2028537,-0.005,0.032,0.032,-0.029
2028538,-0.063,0.107,-0.051,-0.039
2028539,-0.166,-0.049,-0.017,-0.002
2028540,-0.166,-0.159,0.105,0.039
2028541,-0.056,-0.198,-0.049,-0.022
2028542,-0.015,-0.186,-0.066,0.059
2028543,-0.059,0.063,0.161,0.046
2028544,-0.110,-0.012,0.027,-0.002
2028545,-0.107,0.090,-0.149,0.027
2028546,-0.044,0.000,0.029,0.076
2028547,-0.049,-0.095,-0.234,0.073
2028548,-0.012,-0.066,-0.068,-0.012
2028549,0.034,0.049,-0.166,-0.010
2028550,0.039,0.120,-0.007,0.010
2028551,0.000,0.020,-0.068,0.005
2028552,-0.044,0.095,-0.032,0.017
2028553,0.027,0.134,0.068,0.017
2028554,0.093,0.117,0.046,-0.042
2028555,0.029,0.068,0.005,-0.032
2028556,-0.061,0.134,-0.085,-0.012
2028557,-0.095,0.061,0.073,-0.017
2028558,-0.078,-0.015,0.090,0.049
2028559,0.000,-0.012,0.002,0.046
2028560,-0.022,-0.042,-0.059,0.034
2028561,-0.105,-0.076,0.195,-0.024
2028562,-0.110,-0.002,0.071,-0.122
2028563,-0.051,0.037,-0.095,-0.054
2028564,0.012,-0.015,0.049,0.020
2028565,-0.022,-0.100,0.198,0.095
2028566,0.024,-0.010,0.071,0.085
2028567,-0.007,0.159,-0.029,-0.017
2028568,-0.027,0.105,-0.015,-0.151
2028569,0.002,0.054,0.049,-0.107
2028570,0.051,0.054,0.125,-0.037
2028571,0.081,0.000,-0.117,-0.010
2028572,0.024,0.056,-0.017,-0.049
2028573,0.020,0.093,0.029,-0.039
2028574,-0.010,0.178,0.090,-0.085
2028575,-0.059,0.088,0.042,-0.090
2028576,-0.046,-0.015,0.020,-0.037
2028577,-0.056,-0.039,0.034,0.027
2028578,-0.034,0.032,0.042,0.039
2028579,-0.063,-0.059,-0.068,-0.061
2028580,-0.061,-0.063,0.054,-0.083
2028581,-0.034,0.039,0.168,-0.046
2028582,-0.110,-0.005,-0.012,-0.027
2028583,-0.012,-0.034,-0.117,0.085
2028584,0.020,-0.071,-0.056,0.110
2028585,-0.037,-0.022,0.156,0.068
2028586,-0.051,-0.049,-0.039,0.002
2028587,-0.024,0.103,-0.100,-0.044
2028588,-0.027,0.112,-0.034,-0.051
2028589,-0.027,0.012,0.149,-0.002
2028590,0.046,-0.005,0.039,0.015
2028591,0.010,0.068,-0.139,-0.017
2028592,-0.029,0.203,-0.005,-0.044
2028593,0.007,0.154,0.151,0.005
2028594,0.000,0.034,0.061,-0.010
2028595,0.037,0.081,-0.012,-0.007
2028596,-0.161,-0.022,0.120,-0.010
2028597,-0.176,0.039,0.105,-0.015
2028598,-0.020,0.024,-0.056,0.005
2028599,-0.002,0.085,-0.007,-0.022
2028600,-0.125,0.037,0.115,-0.007
2028601,-0.203,-0.098,0.024,0.012
2028602,-0.088,0.042,0.088,0.063
2028603,0.020,-0.005,-0.063,0.020
2028604,0.027,-0.142,0.071,0.020
2028605,0.020,-0.107,0.105,-0.049
2028606,0.000,0.049,0.061,-0.029
2028607,-0.010,0.151,-0.071,-0.005
2028608,0.098,0.098,0.061,-0.027
2028609,0.137,-0.007,-0.254,-0.032
2028610,0.090,-0.012,-0.168,-0.103
2028611,-0.012,0.095,-0.063,-0.042
2028612,0.000,-0.044,-0.139,-0.042
2028613,0.085,0.061,0.090,-0.010
2028614,0.051,-0.010,-0.439,-0.049
2028615,-0.037,-0.085,0.547,-0.059
2028616,-0.034,-0.017,0.173,-0.012
2028617,0.059,-0.015,-0.239,0.007
2028618,0.056,-0.066,0.015,0.000
2028619,-0.088,-0.259,0.034,-0.039
2028620,-0.156,-0.132,-0.110,-0.054
2028621,-0.046,-0.078,-0.134,-0.073
2028622,-0.005,-0.127,0.227,0.042
2028623,-0.020,0.000,0.242,0.073
2028624,-0.024,0.046,0.054,0.027
2028625,-0.005,0.005,-0.081,-0.056
2028626,0.000,-0.098,0.034,-0.059
2028627,0.068,0.000,-0.188,-0.049
2028628,0.093,0.066,-0.217,0.059
2028629,0.076,0.073,-0.005,0.037
2028630,0.098,0.044,-0.054,-0.002
2028631,0.020,0.112,-0.154,-0.015
2028632,-0.015,0.156,-0.005,0.012
2028633,0.042,0.117,0.061,0.032
2028634,0.068,-0.088,-0.042,0.020
2028635,-0.049,0.046,0.029,-0.024
2028636,-0.110,0.066,0.051,-0.039
2028637,-0.054,-0.017,0.056,0.022
2028638,0.032,0.032,-0.029,0.066
2028639,0.012,-0.095,0.161,0.100
2028640,-0.100,-0.107,0.073,0.063
2028641,-0.059,-0.083,0.007,0.015
2028642,-0.073,-0.090,-0.056,0.032
2028643,0.034,-0.112,0.042,0.044
2028644,0.076,-0.151,0.093,0.056
2028645,0.056,-0.059,0.134,0.020
2028646,0.061,-0.061,-0.073,0.012
2028647,0.066,-0.005,0.029,-0.010
2028648,0.081,-0.032,0.139,-0.010
2028649,-0.012,0.005,-0.042,-0.015
2028650,-0.029,-0.044,-0.100,-0.049
2028651,0.056,0.103,-0.156,-0.029
2028652,0.203,0.168,-0.005,-0.039
2028653,0.146,0.054,-0.127,-0.066
2028654,0.007,-0.059,-0.081,-0.063
2028655,-0.090,0.010,-0.137,0.007
2028656,0.049,0.107,-0.156,0.051
2028657,0.127,0.027,-0.049,0.059
2028658,-0.012,0.022,-0.100,0.002
2028659,-0.122,-0.095,-0.015,-0.012
2028660,-0.129,-0.142,-0.017,-0.010
2028661,-0.149,-0.234,-0.049,0.000
2028662,-0.034,-0.151,-0.110,0.049
2028663,0.010,-0.112,-0.017,0.020
2028664,-0.010,-0.144,-0.068,0.010
2028665,0.039,-0.159,-0.039,0.020
2028666,-0.007,-0.032,-0.017,0.112
2028667,0.024,0.046,0.068,0.110
2028668,0.085,-0.085,-0.005,0.046
2028669,0.132,-0.078,-0.012,-0.056
2028670,0.032,-0.027,-0.068,-0.083
2028671,-0.066,0.122,-0.073,-0.005
2028672,0.029,0.186,-0.076,0.083
2028673,0.081,0.110,-0.046,0.098
2028674,0.037,0.083,-0.056,-0.020
2028675,0.051,0.063,-0.037,-0.095
2028676,0.100,0.027,0.068,-0.063
2028677,0.051,0.012,-0.085,0.000
2028678,-0.005,-0.042,-0.076,0.039
2028679,0.005,-0.122,-0.037,0.020
2028680,0.032,-0.012,0.044,0.012
2028681,-0.005,0.007,0.020,0.022
2028682,-0.051,0.029,0.061,0.034
2028683,-0.024,-0.159,0.081,0.056
2028684,0.017,-0.190,-0.029,0.063
2028685,0.010,-0.125,-0.103,0.007
2028686,-0.010,-0.068,-0.044,0.059
2028687,0.107,-0.090,-0.046,0.032
2028688,0.181,-0.142,-0.151,0.081
2028689,0.112,-0.024,0.291,0.042
2028690,0.029,-0.027,0.159,0.007
2028691,0.081,0.017,-0.034,0.010
2028692,0.200,-0.012,-0.178,-0.005
2028693,0.178,-0.081,-0.061,0.024
2028694,0.039,-0.063,-0.049,0.017
2028695,-0.007,0.012,-0.090,0.024
2028696,0.083,0.076,-0.022,0.007
2028697,0.088,-0.012,-0.042,-0.015
2028698,-0.010,-0.095,-0.190,-0.002
2028699,-0.076,-0.110,-0.020,0.022
2028700,-0.032,-0.076,-0.020,0.034
2028701,0.046,-0.171,-0.237,0.059
2028702,0.039,-0.059,0.061,0.039
2028703,-0.039,-0.068,0.186,0.068
2028704,-0.005,-0.076,-0.012,0.034
2028705,0.024,-0.103,-0.205,0.056
2028706,-0.034,-0.002,-0.034,0.088
2028707,0.049,-0.024,0.068,0.059
2028708,0.090,-0.032,-0.017,0.027
2028709,0.107,0.078,-0.059,-0.022
2028710,0.054,0.056,0.027,-0.034
2028711,0.039,-0.002,0.090,0.007
2028712,0.127,0.010,-0.044,0.029
2028713,0.085,0.024,0.015,0.005
2028714,0.007,0.071,0.039,-0.005
2028715,0.017,0.100,0.007,-0.046
2028716,0.071,-0.071,0.049,-0.034
2028717,0.012,-0.059,0.056,0.000
2028718,-0.110,-0.247,0.034,0.042
2028719,-0.049,-0.159,0.120,-0.012
2028720,0.073,-0.164,-0.068,0.002
2028721,0.076,-0.015,0.007,0.039
2028722,0.000,-0.105,0.085,0.012
2028723,-0.049,-0.049,-0.059,0.037
2028724,-0.024,-0.100,-0.059,0.051
2028725,0.034,-0.134,-0.085,0.037
2028726,0.127,-0.068,-0.103,-0.005
2028727,0.122,-0.090,-0.063,-0.002
2028728,0.081,0.068,-0.081,0.044
2028729,0.088,0.010,-0.142,0.100
2028730,0.039,0.024,-0.083,0.112
2028731,0.085,0.007,0.020,0.073
2028732,0.103,0.061,-0.063,0.024
2028733,0.103,0.120,-0.154,-0.020
2028734,0.122,0.000,-0.112,0.020
2028735,0.039,-0.073,-0.051,-0.007
2028736,0.122,-0.066,-0.093,-0.029
2028737,0.088,-0.061,0.073,0.017
2028738,0.061,-0.103,0.020,0.027
2028739,0.115,0.090,-0.024,0.020
2028740,0.078,-0.076,0.068,0.059
2028741,0.029,-0.210,0.088,0.046
2028742,-0.085,-0.168,-0.027,0.002
2028743,-0.173,-0.103,0.002,0.044
2028744,-0.093,-0.132,0.076,0.017
2028745,0.007,-0.132,0.056,0.012
2028746,0.161,-0.173,0.046,0.044
2028747,0.046,-0.078,0.122,0.071
2028748,-0.020,-0.066,-0.039,0.027
2028749,0.051,0.039,-0.112,-0.022
2028750,0.134,0.115,0.044,-0.054
2028751,0.215,0.063,-0.059,-0.054
2028752,0.061,0.034,-0.269,-0.076
2028753,-0.039,0.134,-0.149,-0.044
2028754,-0.029,0.066,-0.037,-0.083
2028755,0.073,0.161,-0.100,-0.056
2028756,0.151,0.117,-0.032,-0.095
2028757,0.049,0.024,-0.073,-0.095
2028758,-0.012,0.012,-0.090,-0.059
2028759,-0.017,-0.007,0.007,-0.007
2028760,0.020,-0.139,-0.024,0.032
2028761,0.039,-0.195,0.015,0.034
2028762,0.017,-0.120,-0.076,-0.012
2028763,-0.002,-0.066,0.002,0.020
2028764,0.142,-0.032,0.112,0.088
2028765,0.032,-0.076,0.103,0.117
2028766,0.049,-0.144,0.005,0.120
2028767,0.044,-0.076,0.002,0.095
2028768,-0.076,-0.093,0.005,0.046
2028769,-0.032,-0.076,-0.022,0.017
2028770,-0.046,0.049,-0.144,0.017
2028771,0.061,0.083,-0.151,0.093
2028772,0.146,0.078,-0.085,0.078
2028773,0.051,-0.056,-0.093,-0.005
2028774,0.098,0.039,-0.095,-0.024
2028775,0.112,0.107,-0.071,0.000
2028776,0.068,0.024,-0.022,0.095
2028777,-0.032,0.015,-0.002,0.054
2028778,-0.032,-0.063,0.034,0.010
2028779,0.137,-0.002,-0.020,0.010
2028780,0.056,0.022,0.002,0.059
2028781,-0.002,-0.132,0.083,0.115
2028782,0.027,-0.122,0.056,0.112
2028783,0.010,-0.037,-0.071,0.002
2028784,-0.010,-0.063,-0.039,-0.007
